text,label,intent,severity
Dạo này tôi thấy huyết áp cao và xây xẩm mặt mày và chóng mặt từ sáng nay.,Khoa Tim Mạch,SYMPTOM,EMERGENCY
Mấy hôm nay tôi thấy đỏ mắt và đổ ghèn nhiều đồng thời thấy ngứa mắt khoảng 2 ngày nay.,Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, dạo này tôi nổi mẩn đỏ, thỉnh thoảng bị thấy ngứa ngáy đồng thời bị lan rộng.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Mấy hôm nay tôi bị ruồi bay trước mắt, chớp sáng, giảm thị lực kéo dài dai dẳng.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, hôm nay tôi tai nạn giao thông, mấy tháng nay thấy chảy nhiều máu, bất tỉnh.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi đau tức ngực, khoảng 2 ngày nay thấy khó thở kèm theo tim đập nhanh.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi, con tôi sốt cao, khoảng 2 ngày nay thấy ho khan và thở khò khè.",Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ ơi, hôm nay tôi sổ mũi, từ sáng nay thấy nghẹt mũi và chảy dịch xanh.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Tôi từ đêm qua hay bị nổi bong bóng nước, ngoài ra còn bị rát da và đỏ tấy.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Dạo này tôi bị đau nhức khớp gối và đi lại khó khăn, kêu lạo xạo kéo dài dai dẳng.",Khoa Xương Khớp,SYMPTOM,MEDIUM
Hôm nay tôi bị đau lưng và lan xuống chân đồng thời bị tê buốt từ sáng nay.,Khoa Xương Khớp,SYMPTOM,NORMAL
"Bác sĩ ơi, bác sĩ ơi tôi đau mỏi vai gáy, từ sáng nay thấy tê tay, cứng khớp buổi sáng.",Khoa Xương Khớp,SYMPTOM,EMERGENCY
"Bác sĩ ơi, dạ tôi rụng tóc nhiều, hơn 1 tuần rồi thấy ngứa da đầu với lại nhiều gàu.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Mấy hôm nay tôi khoảng 2 ngày nay hay bị ù tai, ngoài ra còn bị đau nhức tai và chảy mủ tai.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Tôi hơn 1 tuần rồi hay bị đau quặn bụng, ngoài ra còn bị tiêu chảy và buồn nôn.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Dạ tôi bị nấm dangứa rát, bong tróc kéo dài dai dẳng.",Khoa Da Liễu,SYMPTOM,NORMAL
"Bác sĩ ơi, dạ tôi ngất xỉu đột ngột, từ đêm qua thấy co giật đồng thời bị không phản ứng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Hôm nay tôi kéo dài dai dẳng hay bị đau dạ dày, ngoài ra còn bị nóng rát vùng ngực và ợ hơi.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Bác sĩ ơi tôi bị đau nhói nửa đầu bên trái, sợ ánh sáng đồng thời bị buồn nôn mấy tháng nay.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Bác sĩ ơi tôi hơn 1 tuần rồi hay thấy viêm xoang, ngoài ra còn thấy nhức vùng trán và hắt hơi liên tục.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bé nhà tôi thấy tiêu chảyđau bụng, sốt nhẹ từ đêm qua.",Khoa Nhi,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi đỏ mắt, thỉnh thoảng bị thấy đổ ghèn nhiều kèm theo ngứa mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Mấy hôm nay tôi bị đau họng, nuốt vướng, sưng amidan mấy tháng nay.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Tôi bị khô mắt, mỏi mắt, nhức hốc mắt từ đêm qua.",Khoa Mắt,SYMPTOM,EMERGENCY
Gần đây tôi bị sổ mũi và nghẹt mũi kết hợp với chảy dịch xanh thỉnh thoảng bị.,Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Gần đây tôi thỉnh thoảng bị hay bị sưng đỏ khớp ngón chân, ngoài ra còn bị đau buốt và khó cử động.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, mấy hôm nay tôi ngất xỉu đột ngột, liên tục không dứt thấy co giật, không phản ứng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi tê bì chân tay, mấy tháng nay thấy mỏi vai gáy kết hợp với choáng váng.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Bác sĩ ơi, dạ tôi đi ngoài ra máu, hơn 1 tuần rồi thấy táo bón và đau rát.",Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
"Bác sĩ ơi, bé nhà tôi nổi mẩn đỏ, hơn 1 tuần rồi thấy ngứa ngáy kèm theo khóc đêm.",Khoa Nhi,SYMPTOM,EMERGENCY
Bác sĩ ơi tôi bị đau đầuchóng mặt đồng thời bị buồn nôn thỉnh thoảng bị.,Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Hôm nay tôi bị nổi bong bóng nước, rát da, đỏ tấy thỉnh thoảng bị.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ ơi, dạo này tôi đau tức ngực, hơn 1 tuần rồi thấy khó thở, tim đập nhanh.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Dạo này tôi bị đau lưng, lan xuống chân kèm theo tê buốt hơn 1 tuần rồi.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, bố tôi đau ngực dữ dội, mấy tháng nay thấy đổ mồ hôi lạnh, choáng váng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Tôi từ đêm qua hay thấy mất ngủ, ngoài ra còn thấy trằn trọc và đau nửa đầu.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
"Bác sĩ ơi, dạo này tôi đỏ mắt, từ đêm qua thấy đổ ghèn nhiều kèm theo ngứa mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Người nhà tôi thỉnh thoảng thấy hay thấy ngất xỉu đột ngột, ngoài ra còn thấy co giật và không phản ứng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, mấy hôm nay tôi viêm xoang, hơn 1 tuần rồi thấy nhức vùng trán, hắt hơi liên tục.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Gần đây tôi bị khó thở cấp, tím tái, ngạt thở hơn 1 tuần rồi.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, dạ tôi đau nhói nửa đầu bên trái, kéo dài dai dẳng thấy sợ ánh sáng với lại buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Dạo này tôi thấy sổ mũi, nghẹt mũi với lại chảy dịch xanh mấy tháng nay.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Gần đây tôi mấy tháng nay hay bị đau dạ dày, ngoài ra còn bị nóng rát vùng ngực và ợ hơi.",Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi mất ngủ, hơn 1 tuần rồi thấy trằn trọc, đau nửa đầu.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
"Mấy hôm nay tôi bị đi ngoài ra máu, táo bón kèm theo đau rát liên tục không dứt.",Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
Gần đây tôi bị đau mỏi vai gáy và tê tay kết hợp với cứng khớp buổi sáng từ đêm qua.,Khoa Xương Khớp,SYMPTOM,MEDIUM
Dạ tôi bị khó thở cấp và tím tái đồng thời bị ngạt thở hơn 1 tuần rồi.,Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, con tôi biếng ăn, từ sáng nay thấy nôn trớ kết hợp với quấy khóc.",Khoa Nhi,SYMPTOM,EMERGENCY
Con tôi bị nổi mẩn đỏngứa ngáy kết hợp với khóc đêm kéo dài dai dẳng.,Khoa Nhi,SYMPTOM,MEDIUM
"Gần đây tôi thấy mất ngủ và trằn trọc, đau nửa đầu kéo dài dai dẳng.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Mấy hôm nay tôi thấy khó thở cấp và tím tái, ngạt thở khoảng 2 ngày nay.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Dạo này tôi từ đêm qua hay thấy rụng tóc nhiều, ngoài ra còn thấy ngứa da đầu và nhiều gàu.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ ơi, dạo này tôi đau mỏi vai gáy, kéo dài dai dẳng thấy tê tay kết hợp với cứng khớp buổi sáng.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, dạo này tôi rụng tóc nhiều, từ đêm qua thấy ngứa da đầu sau đó thì nhiều gàu.",Khoa Da Liễu,SYMPTOM,NORMAL
"Bác sĩ ơi, dạo này tôi hồi hộp, từ sáng nay thấy đánh trống ngực, khó thở khi nằm.",Khoa Tim Mạch,SYMPTOM,MEDIUM
Gần đây tôi bị ù taiđau nhức tai với lại chảy mủ tai mấy tháng nay.,Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi đau đầu, kéo dài dai dẳng thấy chóng mặt đồng thời bị buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Bác sĩ ơi, dạo này tôi cộm mắt, hơn 1 tuần rồi thấy nhạy cảm ánh sáng và nhức mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, bác sĩ ơi tôi đau nhói tim, liên tục không dứt thấy vã mồ hôi sau đó thì mệt mỏi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi, gần đây tôi bỏng nặng, từ đêm qua thấy đau dữ dội, phồng rộp lớn.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Dạ tôi kéo dài dai dẳng hay bị rụng tóc nhiều, ngoài ra còn bị ngứa da đầu và nhiều gàu.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ ơi, bác sĩ ơi tôi mờ mắt, thỉnh thoảng thấy thấy nhìn không rõ, chảy nước mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Trẻ nhà tôi kéo dài dai dẳng hay thấy tiêu chảy, ngoài ra còn thấy đau bụng và sốt nhẹ.",Khoa Nhi,SYMPTOM,EMERGENCY
"Bé nhà tôi thấy chảy nước mũi, nghẹt mũi sau đó thì hắt hơi từ đêm qua.",Khoa Nhi,SYMPTOM,EMERGENCY
"Dạ tôi bị mờ mắt và nhìn không rõ, chảy nước mắt thỉnh thoảng bị.",Khoa Mắt,SYMPTOM,MEDIUM
"Dạo này tôi bị đau nhói nửa đầu bên trái và sợ ánh sáng, buồn nôn mấy tháng nay.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
"Bác sĩ ơi, cháu nhà tôi nổi mẩn đỏ, liên tục không dứt thấy ngứa ngáy đồng thời thấy khóc đêm.",Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ ơi tôi thấy đau mỏi vai gáy và tê tay, cứng khớp buổi sáng từ đêm qua.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Bác sĩ ơi, gần đây tôi đau tức ngực, liên tục không dứt thấy khó thở với lại tim đập nhanh.",Khoa Tim Mạch,SYMPTOM,MEDIUM
Dạ tôi bị khó thở cấp và tím tái đồng thời bị ngạt thở từ sáng nay.,Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, dạo này tôi hồi hộp, hơn 1 tuần rồi thấy đánh trống ngực kèm theo khó thở khi nằm.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Trẻ nhà tôi thấy sốt caoho khan kèm theo thở khò khè khoảng 2 ngày nay.,Khoa Nhi,SYMPTOM,EMERGENCY
"Gần đây tôi bị đau nhói tim, vã mồ hôi, mệt mỏi mấy tháng nay.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Bác sĩ ơi, dạ tôi tai nạn giao thông, mấy tháng nay thấy chảy nhiều máu kết hợp với bất tỉnh.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, gần đây tôi huyết áp cao, từ đêm qua thấy xây xẩm mặt mày kết hợp với chóng mặt.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Hôm nay tôi bị giảm trí nhớ, hay quên, mệt mỏi khoảng 2 ngày nay.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
"Mấy hôm nay tôi bị đau nhói nửa đầu bên trái, sợ ánh sáng, buồn nôn kéo dài dai dẳng.",Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi đau nhói nửa đầu bên trái, từ sáng nay thấy sợ ánh sáng, buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
"Bác sĩ ơi, hôm nay tôi đau mỏi vai gáy, thỉnh thoảng bị thấy tê tay với lại cứng khớp buổi sáng.",Khoa Xương Khớp,SYMPTOM,NORMAL
Bác sĩ ơi tôi bị đau lưnglan xuống chân đồng thời bị tê buốt thỉnh thoảng bị.,Khoa Xương Khớp,SYMPTOM,NORMAL
"Gần đây tôi thấy hồi hộp và đánh trống ngực, khó thở khi nằm thỉnh thoảng bị.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi tôi thấy ù tai và đau nhức tai, chảy mủ tai khoảng 2 ngày nay.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Mấy hôm nay tôi thỉnh thoảng thấy hay thấy đau họng, ngoài ra còn thấy nuốt vướng và sưng amidan.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Con tôi bị nổi mẩn đỏ, ngứa ngáy kèm theo khóc đêm từ sáng nay.",Khoa Nhi,SYMPTOM,EMERGENCY
"Bác sĩ ơi, bác sĩ ơi tôi ruồi bay trước mắt, liên tục không dứt thấy chớp sáng, giảm thị lực.",Khoa Mắt,SYMPTOM,NORMAL
"Gần đây tôi thỉnh thoảng bị hay bị ù tai, ngoài ra còn bị đau nhức tai và chảy mủ tai.",Khoa Tai Mũi Họng,SYMPTOM,EMERGENCY
"Bác sĩ ơi, gần đây tôi mụn viêm, mấy tháng nay thấy sưng to, đau nhức.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Mấy hôm nay tôi bị đầy hơi và khó tiêu, ợ chua mấy tháng nay.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
Bé nhà tôi bị sốt cao và ho khan kết hợp với thở khò khè kéo dài dai dẳng.,Khoa Nhi,SYMPTOM,EMERGENCY
"Gần đây tôi bị phù nề chân, tức ngực kết hợp với hụt hơi từ đêm qua.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Bác sĩ ơi, mấy hôm nay tôi đau tức ngực, kéo dài dai dẳng thấy khó thở sau đó thì tim đập nhanh.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi, gần đây tôi rụng tóc nhiều, kéo dài dai dẳng thấy ngứa da đầu, nhiều gàu.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ ơi, bác sĩ ơi tôi hồi hộp, từ sáng nay thấy đánh trống ngực, khó thở khi nằm.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Tôi liên tục không dứt hay bị đau mỏi vai gáy, ngoài ra còn bị tê tay và cứng khớp buổi sáng.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Mấy hôm nay tôi bị đỏ mắt, đổ ghèn nhiều kèm theo ngứa mắt hơn 1 tuần rồi.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, dạ tôi khó thở cấp, hơn 1 tuần rồi thấy tím tái với lại ngạt thở.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi tôi từ đêm qua hay thấy đau lưng, ngoài ra còn thấy lan xuống chân và tê buốt.",Khoa Xương Khớp,SYMPTOM,NORMAL
Hôm nay tôi bị đi ngoài ra máutáo bón đồng thời bị đau rát thỉnh thoảng bị.,Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
"Hôm nay tôi bị huyết áp cao, xây xẩm mặt mày, chóng mặt khoảng 2 ngày nay.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Hôm nay tôi bị đầy hơi và khó tiêu, ợ chua từ sáng nay.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Gần đây tôi bị đau tức ngựckhó thở, tim đập nhanh thỉnh thoảng bị.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Mấy hôm nay tôi thỉnh thoảng bị hay bị đau nhói nửa đầu bên trái, ngoài ra còn bị sợ ánh sáng và buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
"Bác sĩ ơi tôi hơn 1 tuần rồi hay bị nấm da, ngoài ra còn bị ngứa rát và bong tróc.",Khoa Da Liễu,SYMPTOM,NORMAL
"Mấy hôm nay tôi thấy đau ngực dữ dội, đổ mồ hôi lạnh, choáng váng từ đêm qua.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, bác sĩ ơi tôi đau nhức khớp gối, mấy tháng nay thấy đi lại khó khăn với lại kêu lạo xạo.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Bác sĩ ơi, dạ tôi khó thở cấp, mấy tháng nay thấy tím tái sau đó thì ngạt thở.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Gần đây tôi thấy sổ mũi, nghẹt mũi, chảy dịch xanh thỉnh thoảng bị.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Bác sĩ ơi, gần đây tôi khó thở cấp, liên tục không dứt thấy tím tái, ngạt thở.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Hôm nay tôi thấy đau quặn bụngtiêu chảy, buồn nôn thỉnh thoảng bị.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bác sĩ ơi, bác sĩ ơi tôi giảm trí nhớ, từ đêm qua thấy hay quên, mệt mỏi.",Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
"Bác sĩ ơi, bác sĩ ơi tôi thoái hóa cột sống, từ sáng nay thấy đau âm ỉ, nhức mỏi.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Tôi bị đau đầu và chóng mặt, buồn nôn từ sáng nay.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
"Bác sĩ ơi, trẻ nhà tôi chảy nước mũi, mấy tháng nay thấy nghẹt mũi, hắt hơi.",Khoa Nhi,SYMPTOM,EMERGENCY
"Hôm nay tôi hơn 1 tuần rồi hay thấy đỏ mắt, ngoài ra còn thấy đổ ghèn nhiều và ngứa mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi, bố tôi bỏng nặng, liên tục không dứt thấy đau dữ dội với lại phồng rộp lớn.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, hôm nay tôi nổi mẩn đỏ, thỉnh thoảng thấy thấy ngứa ngáy kết hợp với lan rộng.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Gần đây tôi thấy đầy hơi, khó tiêu, ợ chua khoảng 2 ngày nay.",Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
"Dạ tôi bị đau quặn bụng, tiêu chảy kèm theo buồn nôn liên tục không dứt.",Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
"Bác sĩ ơi, bác sĩ ơi tôi tai nạn giao thông, thỉnh thoảng bị thấy chảy nhiều máu đồng thời bị bất tỉnh.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, dạ tôi ruồi bay trước mắt, từ sáng nay thấy chớp sáng đồng thời bị giảm thị lực.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, dạo này tôi nấm da, thỉnh thoảng bị thấy ngứa rát kèm theo bong tróc.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Hôm nay tôi bị cộm mắt, nhạy cảm ánh sáng kết hợp với nhức mắt khoảng 2 ngày nay.",Khoa Mắt,SYMPTOM,MEDIUM
"Gần đây tôi thấy huyết áp cao và xây xẩm mặt mày, chóng mặt thỉnh thoảng bị.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi bị đau lưng, lan xuống chân đồng thời bị tê buốt từ đêm qua.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Dạo này tôi bị nấm da, ngứa rát kèm theo bong tróc thỉnh thoảng bị.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Dạ tôi thỉnh thoảng thấy hay thấy đi ngoài ra máu, ngoài ra còn thấy táo bón và đau rát.",Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
"Bác sĩ ơi tôi thỉnh thoảng bị hay bị nổi mẩn đỏ, ngoài ra còn bị ngứa ngáy và lan rộng.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Dạo này tôi mấy tháng nay hay thấy đau nhức khớp gối, ngoài ra còn thấy đi lại khó khăn và kêu lạo xạo.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Bác sĩ ơi, dạ tôi sưng đỏ khớp ngón chân, từ sáng nay thấy đau buốt, khó cử động.",Khoa Xương Khớp,SYMPTOM,EMERGENCY
"Bác sĩ ơi, hôm nay tôi đỏ mắt, từ đêm qua thấy đổ ghèn nhiều đồng thời bị ngứa mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi khàn tiếng, khoảng 2 ngày nay thấy mất giọng kết hợp với ho có đờm.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Gần đây tôi thỉnh thoảng thấy hay thấy ruồi bay trước mắt, ngoài ra còn thấy chớp sáng và giảm thị lực.",Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi, cháu nhà tôi chảy nước mũi, khoảng 2 ngày nay thấy nghẹt mũi và hắt hơi.",Khoa Nhi,SYMPTOM,EMERGENCY
"Tôi bị khàn tiếng, mất giọng kèm theo ho có đờm kéo dài dai dẳng.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi, mấy hôm nay tôi đỏ mắt, mấy tháng nay thấy đổ ghèn nhiều đồng thời bị ngứa mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Gần đây tôi bị đau lưng, lan xuống chân kèm theo tê buốt liên tục không dứt.",Khoa Xương Khớp,SYMPTOM,MEDIUM
Tôi bị đầy hơikhó tiêu đồng thời bị ợ chua từ sáng nay.,Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Bác sĩ ơi tôi bị thoái hóa cột sống, đau âm ỉ sau đó thì nhức mỏi từ đêm qua.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, dạo này tôi sưng đỏ khớp ngón chân, từ sáng nay thấy đau buốt đồng thời bị khó cử động.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Tôi từ sáng nay hay thấy cộm mắt, ngoài ra còn thấy nhạy cảm ánh sáng và nhức mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi, hôm nay tôi viêm xoang, kéo dài dai dẳng thấy nhức vùng trán kết hợp với hắt hơi liên tục.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi hồi hộp, liên tục không dứt thấy đánh trống ngực, khó thở khi nằm.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Gần đây tôi thấy khô mắtmỏi mắt với lại nhức hốc mắt từ đêm qua.,Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, hôm nay tôi ù tai, từ đêm qua thấy đau nhức tai với lại chảy mủ tai.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Tôi kéo dài dai dẳng hay bị hồi hộp, ngoài ra còn bị đánh trống ngực và khó thở khi nằm.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bé nhà tôi bị chảy nước mũinghẹt mũi, hắt hơi từ sáng nay.",Khoa Nhi,SYMPTOM,EMERGENCY
"Dạ tôi hơn 1 tuần rồi hay bị mụn viêm, ngoài ra còn bị sưng to và đau nhức.",Khoa Da Liễu,SYMPTOM,EMERGENCY
"Bác sĩ ơi tôi bị tê bì chân tay, mỏi vai gáy kèm theo choáng váng từ đêm qua.",Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
"Tôi thỉnh thoảng bị hay bị sưng đỏ khớp ngón chân, ngoài ra còn bị đau buốt và khó cử động.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Tôi từ sáng nay hay bị rụng tóc nhiều, ngoài ra còn bị ngứa da đầu và nhiều gàu.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ ơi, mấy hôm nay tôi đau lưng, mấy tháng nay thấy lan xuống chân và tê buốt.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Bác sĩ ơi, bác sĩ ơi tôi đau tức ngực, thỉnh thoảng bị thấy khó thở đồng thời bị tim đập nhanh.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi, mấy hôm nay tôi đau họng, từ sáng nay thấy nuốt vướng, sưng amidan.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Dạo này tôi bị sổ mũi và nghẹt mũi, chảy dịch xanh khoảng 2 ngày nay.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
Dạ tôi bị bỏng nặngđau dữ dội kết hợp với phồng rộp lớn liên tục không dứt.,Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, mấy hôm nay tôi cộm mắt, thỉnh thoảng thấy thấy nhạy cảm ánh sáng và nhức mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Gần đây tôi bị đau quặn bụngtiêu chảy, buồn nôn hơn 1 tuần rồi.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi thoái hóa cột sống, thỉnh thoảng thấy thấy đau âm ỉ, nhức mỏi.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Gần đây tôi bị cộm mắt và nhạy cảm ánh sáng, nhức mắt liên tục không dứt.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, dạo này tôi đầy hơi, từ sáng nay thấy khó tiêu và ợ chua.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Cháu nhà tôi thấy tiêu chảy, đau bụng đồng thời thấy sốt nhẹ từ đêm qua.",Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ ơi, hôm nay tôi đau nhói nửa đầu bên trái, từ đêm qua thấy sợ ánh sáng kèm theo buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Bác sĩ ơi, bác sĩ ơi tôi đau quặn bụng, kéo dài dai dẳng thấy tiêu chảy, buồn nôn.",Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
"Bác sĩ ơi, mấy hôm nay tôi tai nạn giao thông, mấy tháng nay thấy chảy nhiều máu kết hợp với bất tỉnh.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Tôi mấy tháng nay hay bị đau nhói nửa đầu bên trái, ngoài ra còn bị sợ ánh sáng và buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
"Dạo này tôi thỉnh thoảng bị hay bị viêm xoang, ngoài ra còn bị nhức vùng trán và hắt hơi liên tục.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Hôm nay tôi bị nổi bong bóng nước, rát da, đỏ tấy liên tục không dứt.",Khoa Da Liễu,SYMPTOM,NORMAL
Gần đây tôi bị ù taiđau nhức tai và chảy mủ tai liên tục không dứt.,Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
