text,label,intent,severity
Cháu nhà tôi bị khô da từ tối hôm qua.,Khoa Da Liễu,SYMPTOM,NORMAL
Cháu nhà tôi bị ù tai từ tối hôm qua.,Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Tôi đang có triệu chứng nhức mỏi vai gáy, và tôi cũng cảm thấy đau cột sống thắt lưng.",Khoa Xương Khớp,SYMPTOM,NORMAL
Gần đây tôi bị buồn nôn thai kỳ kéo dài.,Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
Admin cho mình hỏi phòng khám nhi nằm ở tầng mấy vậy?,FAQ,FAQ,NORMAL
Tự nhiên hôm nay tôi bị đau nhức không đi lại được và gút cấp.,Khoa Xương Khớp,SYMPTOM,MEDIUM
"Tôi bị dị ứng mỹ phẩm, mong bác sĩ tư vấn giúp.",Khoa Da Liễu,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy đau thắt ngực lan ra tay, có lúc còn bị tăng huyết áp đột ngột nữa.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Tôi bị điếc đột ngột uống thuốc mãi không khỏi.,Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Cho tôi hỏi, tôi bị mờ mắt đột ngột kèm đau đầu thì nên khám khoa nào ạ?",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Bố tôi bị mờ mắt đột ngột kèm đau đầu, xin cho hỏi gọi cấp cứu số mấy?",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Bác sĩ ơi, em bị rối loạn tiền đình, ngoài ra còn có dấu hiệu mất ngủ.",Khoa Thần Kinh,SYMPTOM,NORMAL
"Bác sĩ cho hỏi, Tôi muốn đặt lịch khám trước thì làm thế nào?",FAQ,FAQ,NORMAL
Tôi bị mất thẻ bhyt thì dùng vssid được không?,FAQ,FAQ,NORMAL
"Cho tôi hỏi, tôi bị ngạt mũi thì nên khám khoa nào ạ?",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
Tôi bị lục cục ở khớp khi vận động uống thuốc mãi không khỏi.,Khoa Xương Khớp,SYMPTOM,NORMAL
"Tôi bị nhức mỏi vai gáy, mong bác sĩ tư vấn giúp.",Khoa Xương Khớp,SYMPTOM,NORMAL
Tôi bị chảy máu cam không cầm uống thuốc mãi không khỏi.,Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
Cho tôi hỏi tôi bị đau bụng dưới dữ dội với động thai thì khám khoa nào ạ?,Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
"Bác sĩ cho hỏi, lấy kết quả xét nghiệm máu mất bao lâu?",FAQ,FAQ,NORMAL
"Cho tôi hỏi, tôi bị mất thị lực đột ngột thì nên khám khoa nào ạ?",Khoa Mắt,SYMPTOM,MEDIUM
Cháu nhà tôi bị đau đầu dữ dội từ tối hôm qua.,Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi cấp cứu, tôi bị nôn ra máu đau không chịu nổi.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Dạ bác sĩ, em đang bị mờ mắt đột ngột kèm đau đầu thì phải làm sao ạ?",Khoa Thần Kinh,SYMPTOM,EMERGENCY
Tôi bị mất thị lực đột ngột uống thuốc mãi không khỏi.,Khoa Mắt,SYMPTOM,MEDIUM
"Xin lỗi, Tôi muốn đăng ký khám tổng quát thì gói nào tốt?",FAQ,FAQ,NORMAL
Tôi cảm thấy nhức mỏi vai gáy liên tục trong nhiều ngày nay.,Khoa Xương Khớp,SYMPTOM,NORMAL
"Tôi bị khô mắt, mong bác sĩ tư vấn giúp.",Khoa Mắt,SYMPTOM,NORMAL
Cho tôi hỏi tôi bị chấn thương sọ não với co giật thì khám khoa nào ạ?,Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Chào bác sĩ, dạo này tôi hay cảm thấy đau đầu dữ dội.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Admin cho mình hỏi Bệnh viện có làm việc thứ 7, chủ nhật không?",FAQ,FAQ,NORMAL
Gần đây tôi bị khó thở kéo dài.,Khoa Hô Hấp,SYMPTOM,MEDIUM
Tôi bị khó thở khi nằm uống thuốc mãi không khỏi.,Khoa Tim Mạch,SYMPTOM,MEDIUM
"Dạ bác sĩ, em đang bị hen suyễn tái phát thì phải làm sao ạ?",Khoa Hô Hấp,SYMPTOM,MEDIUM
Tôi cảm thấy nôn liên tục liên tục trong nhiều ngày nay.,Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Tăng huyết áp đột ngột quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Tự nhiên hôm nay tôi bị trẻ bị tay chân miệng và cháu khó thở.,Khoa Nhi,SYMPTOM,MEDIUM
"Buồn nôn quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Tiêu Hoá,SYMPTOM,NORMAL
Lấy kết quả xét nghiệm máu mất bao lâu? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Mấy hôm nay tôi vừa bị điếc đột ngột vừa bị chảy mủ tai, mệt mỏi quá.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
Cho tôi hỏi tôi bị phù chân với đánh trống ngực thì khám khoa nào ạ?,Khoa Tim Mạch,SYMPTOM,MEDIUM
Tôi cảm thấy mờ mắt đột ngột kèm đau đầu liên tục trong nhiều ngày nay.,Khoa Thần Kinh,SYMPTOM,EMERGENCY
Cháu nhà tôi bị chảy mủ tai từ tối hôm qua.,Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị sưng tấy khớp, thỉnh thoảng còn kèm theo trật khớp.",Khoa Xương Khớp,SYMPTOM,MEDIUM
Tự nhiên hôm nay tôi bị đau đầu dữ dội và mờ mắt đột ngột kèm đau đầu.,Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi vừa bị khô da vừa bị viêm da cơ địa, mệt mỏi quá.",Khoa Da Liễu,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị nhói ở tim, ngoài ra còn có dấu hiệu đau thắt ngực lan ra tay.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi vừa bị rối loạn tiền đình vừa bị hay quên, mệt mỏi quá.",Khoa Thần Kinh,SYMPTOM,NORMAL
"Bác sĩ cho hỏi, Tôi muốn đăng ký khám tổng quát thì gói nào tốt?",FAQ,FAQ,NORMAL
"Cứu với, người nhà tôi bị nhói ở tim!!!",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Chào bác sĩ, dạo này tôi hay cảm thấy viêm loét dạ dày, có lúc còn bị đau quặn bụng nữa.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Đau nhức hốc mắt quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Mắt,SYMPTOM,MEDIUM
Dạ cho em hỏi: Lấy kết quả xét nghiệm máu mất bao lâu?,FAQ,FAQ,NORMAL
"Cho tôi hỏi, tôi bị nhói ở tim thì nên khám khoa nào ạ?",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ cho hỏi, Tôi bị mất thẻ BHYT thì dùng VssID được không?",FAQ,FAQ,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy viêm loét da, có lúc còn bị nổi mề đay toàn thân nữa.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ cho em hỏi, em hay bị trẻ bị tay chân miệng là dấu hiệu của bệnh gì?",Khoa Nhi,SYMPTOM,MEDIUM
Cháu nhà tôi bị buồn nôn thai kỳ từ tối hôm qua.,Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy trật khớp, có lúc còn bị đau nhức không đi lại được nữa.",Khoa Xương Khớp,SYMPTOM,MEDIUM
Tự nhiên hôm nay tôi bị cộm mắt và ruồi bay trước mắt.,Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi bị chảy mủ tai mấy hôm nay rồi.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
Tự nhiên hôm nay tôi bị chảy máu cam không cầm và điếc đột ngột.,Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng nấm da lan rộng, và tôi cũng cảm thấy zona thần kinh.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Chào bác sĩ, dạo này tôi hay cảm thấy tê bì chân tay, có lúc còn bị lục cục ở khớp khi vận động nữa.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Bác sĩ cho em hỏi, em hay bị đau bụng quằn quại là dấu hiệu của bệnh gì?",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Cháu nhà tôi bị ngứa mắt từ hôm qua, giờ thấy cộm mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Xin lỗi, xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?",FAQ,FAQ,NORMAL
Cho tôi hỏi tôi bị khàn tiếng với hắt hơi liên tục thì khám khoa nào ạ?,Khoa Tai Mũi Họng,SYMPTOM,NORMAL
Thủ tục nhập viện gồm những giấy tờ gì?,FAQ,FAQ,NORMAL
"Bệnh viện có làm việc thứ 7, chủ nhật không?",FAQ,FAQ,NORMAL
"Tôi đang có triệu chứng đau bụng kinh, và tôi cũng cảm thấy ngứa ngáy vùng kín.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Cháu nhà tôi bị mất ngủ từ hôm qua, giờ thấy hay quên.",Khoa Thần Kinh,SYMPTOM,NORMAL
Tự nhiên hôm nay tôi bị đau nhức hốc mắt và mất thị lực đột ngột.,Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi, em bị nôn liên tục, ngoài ra còn có dấu hiệu đau quặn bụng.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng cộm mắt, và tôi cũng cảm thấy nhức mỏi mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy đau nhức không đi lại được.",Khoa Xương Khớp,SYMPTOM,MEDIUM
Admin cho mình hỏi Lấy kết quả xét nghiệm máu mất bao lâu?,FAQ,FAQ,NORMAL
"Bác sĩ ơi cấp cứu, tôi bị tăng huyết áp đột ngột đau không chịu nổi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Cháu nhà tôi bị khó thở từ tối hôm qua.,Khoa Hô Hấp,SYMPTOM,MEDIUM
"Bố tôi bị đau đầu dữ dội, xin cho hỏi gọi cấp cứu số mấy?",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi vừa bị zona thần kinh vừa bị viêm loét da, mệt mỏi quá.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Xin lỗi, giá chụp mri ở bệnh viện là bao nhiêu?",FAQ,FAQ,NORMAL
"Tê bì chân tay quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Xương Khớp,SYMPTOM,NORMAL
Dạ cho em hỏi: khám bhyt có được hỗ trợ 100% không ạ?,FAQ,FAQ,NORMAL
"Tôi bị đau nhức không đi lại được, đồng thời dạo này còn hay bị trật khớp.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi cấp cứu, tôi bị đau thắt ngực lan ra tay đau không chịu nổi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Tôi bị sốt cao co giật, đồng thời dạo này còn hay bị đau đầu dữ dội.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Cho tôi hỏi, tôi bị đau bụng kinh thì nên khám khoa nào ạ?",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
Tôi bị đau bụng kinh uống thuốc mãi không khỏi.,Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Cháu nhà tôi bị mờ mắt đột ngột kèm đau đầu từ hôm qua, giờ thấy nói đớ.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Tôi đang có triệu chứng viêm loét da, và tôi cũng cảm thấy zona thần kinh.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Tôi bị zona thần kinh, mong bác sĩ tư vấn giúp.",Khoa Da Liễu,SYMPTOM,MEDIUM
Cho tôi hỏi tôi bị mệt mỏi bất thường với hồi hộp thì khám khoa nào ạ?,Khoa Tim Mạch,SYMPTOM,MEDIUM
Cho tôi hỏi lịch khám của giáo sư A là khi nào? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Mấy hôm nay tôi vừa bị điếc đột ngột vừa bị chảy máu cam không cầm, mệt mỏi quá.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi, em bị chảy nước mắt, ngoài ra còn có dấu hiệu nhức mỏi mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị đau đầu dữ dội, ngoài ra còn có dấu hiệu mờ mắt đột ngột kèm đau đầu.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Tôi đang có triệu chứng mờ mắt đột ngột kèm đau đầu, và tôi cũng cảm thấy đau đầu dữ dội.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Dạ bác sĩ, em đang bị hắt hơi liên tục thì phải làm sao ạ?",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Cứu với, người nhà tôi bị khó thở nhẹ!!!",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Xin lỗi, bệnh viện có khám ngoài giờ hành chính không?",FAQ,FAQ,NORMAL
Cho tôi hỏi lịch khám của giáo sư A là khi nào?,FAQ,FAQ,NORMAL
Gần đây tôi bị mờ mắt đột ngột kèm đau đầu kéo dài.,Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Tôi bị mờ mắt, đồng thời dạo này còn hay bị chảy nước mắt.",Khoa Mắt,SYMPTOM,NORMAL
Tự nhiên hôm nay tôi bị viêm họng và viêm amidan.,Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Bác sĩ cho em hỏi, em hay bị ho khan là dấu hiệu của bệnh gì?",Khoa Hô Hấp,SYMPTOM,NORMAL
"Xin lỗi, bệnh viện có làm việc thứ 7, chủ nhật không?",FAQ,FAQ,NORMAL
Cháu nhà tôi bị nôn liên tục từ tối hôm qua.,Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị bé bị sổ mũi, thỉnh thoảng còn kèm theo bé quấy khóc.",Khoa Nhi,SYMPTOM,NORMAL
"Bác sĩ cho em hỏi, em hay bị đau quặn bụng là dấu hiệu của bệnh gì?",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Bác sĩ cho em hỏi, em hay bị táo bón là dấu hiệu của bệnh gì?",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị sốt cao co giật, ngoài ra còn có dấu hiệu nôn ra máu.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Cho tôi hỏi tôi bị phù chân với đánh trống ngực thì khám khoa nào ạ?,Khoa Tim Mạch,SYMPTOM,MEDIUM
Cho tôi hỏi tôi bị ho ra máu với khó thở thì khám khoa nào ạ?,Khoa Hô Hấp,SYMPTOM,MEDIUM
"Chào bác sĩ, dạo này tôi hay cảm thấy mệt mỏi.",Khoa Thần Kinh,SYMPTOM,NORMAL
"Mấy hôm nay tôi vừa bị viêm loét da vừa bị nấm da lan rộng, mệt mỏi quá.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng ngứa mắt, và tôi cũng cảm thấy chảy nước mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi bị nổi mề đay toàn thân, thỉnh thoảng còn kèm theo zona thần kinh.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị mỏi cổ, thỉnh thoảng còn kèm theo cứng khớp buổi sáng.",Khoa Xương Khớp,SYMPTOM,NORMAL
Tôi cảm thấy chấn thương mắt liên tục trong nhiều ngày nay.,Khoa Mắt,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng đau khớp gối, và tôi cũng cảm thấy tê bì chân tay.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Tự nhiên hôm nay tôi bị co giật, khó chịu quá.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Tôi muốn đăng ký khám tổng quát thì gói nào tốt?,FAQ,FAQ,NORMAL
Tự nhiên hôm nay tôi bị mỏi cổ và tê bì chân tay.,Khoa Xương Khớp,SYMPTOM,NORMAL
"Bố tôi bị đau thắt ngực lan ra tay, xin cho hỏi gọi cấp cứu số mấy?",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Dạ cho em hỏi: Tôi muốn đăng ký khám tổng quát thì gói nào tốt?,FAQ,FAQ,NORMAL
"Khẩn cấp, tôi đang bị nói đớ, phải làm sao đây?",Khoa Thần Kinh,SYMPTOM,EMERGENCY
Cho tôi hỏi tôi bị nuốt vướng với viêm amidan thì khám khoa nào ạ?,Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Chán ăn quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Tôi bị chậm kinh, mong bác sĩ tư vấn giúp.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
Cháu nhà tôi bị khám thai định kỳ từ tối hôm qua.,Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Khẩn cấp, tôi đang bị sốt cao co giật, phải làm sao đây?",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Tôi bị mất thẻ bhyt thì dùng vssid được không?,FAQ,FAQ,NORMAL
"Bố tôi bị đau thắt ngực lan ra tay, xin cho hỏi gọi cấp cứu số mấy?",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi bị mất thị lực đột ngột mấy hôm nay rồi.",Khoa Mắt,SYMPTOM,MEDIUM
"Cứu với, người nhà tôi bị nhói ở tim!!!",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Xin lỗi, bệnh viện có làm việc thứ 7, chủ nhật không?",FAQ,FAQ,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy đau bụng dưới dữ dội.",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
"Bác sĩ ơi cấp cứu, tôi bị chảy máu không cầm đau không chịu nổi.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Chào bác sĩ, dạo này tôi hay cảm thấy tai nạn giao thông, có lúc còn bị đột quỵ nữa.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Nôn liên tục quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Mấy hôm nay tôi vừa bị chấn thương mắt vừa bị sưng tấy đỏ mắt, mệt mỏi quá.",Khoa Mắt,SYMPTOM,MEDIUM
Cháu nhà tôi bị đau thắt ngực lan ra tay từ tối hôm qua.,Khoa Tim Mạch,SYMPTOM,EMERGENCY
Tôi cảm thấy hụt hơi liên tục trong nhiều ngày nay.,Khoa Tim Mạch,SYMPTOM,MEDIUM
"Bác sĩ ơi cấp cứu, tôi bị đau bụng quằn quại đau không chịu nổi.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Tôi cảm thấy bé quấy khóc liên tục trong nhiều ngày nay.,Khoa Nhi,SYMPTOM,NORMAL
"Xin lỗi, Giá chụp MRI ở bệnh viện là bao nhiêu?",FAQ,FAQ,NORMAL
Admin cho mình hỏi Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?,FAQ,FAQ,NORMAL
"Tự nhiên hôm nay tôi bị hồi hộp, khó chịu quá.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Cứu với, người nhà tôi bị tím tái!!!",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Xin lỗi, Bệnh viện có làm việc thứ 7, chủ nhật không?",FAQ,FAQ,NORMAL
"Cháu nhà tôi bị zona thần kinh từ hôm qua, giờ thấy viêm loét da.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Chào bác sĩ, dạo này tôi hay cảm thấy bỏng nặng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi vừa bị tăng huyết áp đột ngột vừa bị đau thắt ngực lan ra tay, mệt mỏi quá.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Tự nhiên hôm nay tôi bị viêm loét da, khó chịu quá.",Khoa Da Liễu,SYMPTOM,MEDIUM
Tôi bị mất thẻ BHYT thì dùng VssID được không?,FAQ,FAQ,NORMAL
Admin cho mình hỏi Bệnh viện có khám ngoài giờ hành chính không?,FAQ,FAQ,NORMAL
"Bác sĩ ơi cấp cứu, tôi bị nói đớ đau không chịu nổi.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi vừa bị căng thẳng vừa bị mệt mỏi, mệt mỏi quá.",Khoa Thần Kinh,SYMPTOM,NORMAL
Admin cho mình hỏi Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?,FAQ,FAQ,NORMAL
Admin cho mình hỏi bệnh viện có khám ngoài giờ hành chính không?,FAQ,FAQ,NORMAL
"Bố tôi bị mờ mắt đột ngột kèm đau đầu, xin cho hỏi gọi cấp cứu số mấy?",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Tự nhiên hôm nay tôi bị ho ra máu, khó chịu quá.",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Bác sĩ ơi, em bị đau thắt ngực lan ra tay, ngoài ra còn có dấu hiệu tăng huyết áp đột ngột.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Tôi bị ruồi bay trước mắt, mong bác sĩ tư vấn giúp.",Khoa Mắt,SYMPTOM,NORMAL
"Tự nhiên hôm nay tôi bị chấn thương sọ não, khó chịu quá.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Bệnh viện có khám ngoài giờ hành chính không?,FAQ,FAQ,NORMAL
Tôi cảm thấy hen suyễn tái phát liên tục trong nhiều ngày nay.,Khoa Hô Hấp,SYMPTOM,MEDIUM
Tự nhiên hôm nay tôi bị ra khí hư bất thường và khám thai định kỳ.,Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Dạ bác sĩ, em đang bị mệt mỏi thì phải làm sao ạ?",Khoa Thần Kinh,SYMPTOM,NORMAL
"Bác sĩ cho hỏi, tôi muốn đặt lịch khám trước thì làm thế nào?",FAQ,FAQ,NORMAL
"Tôi bị viêm loét da, đồng thời dạo này còn hay bị zona thần kinh.",Khoa Da Liễu,SYMPTOM,MEDIUM
Gần đây tôi bị viêm loét da kéo dài.,Khoa Da Liễu,SYMPTOM,MEDIUM
"Tự nhiên hôm nay tôi bị đau vùng thượng vị, khó chịu quá.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi bị trật khớp, thỉnh thoảng còn kèm theo đau nhức không đi lại được.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Tự nhiên hôm nay tôi bị sổ mũi, khó chịu quá.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
Tôi cảm thấy hen suyễn tái phát liên tục trong nhiều ngày nay.,Khoa Hô Hấp,SYMPTOM,MEDIUM
"Dạ bác sĩ, em đang bị ngứa ngáy vùng kín thì phải làm sao ạ?",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
Cho tôi hỏi tôi bị sưng tấy đỏ mắt với mất thị lực đột ngột thì khám khoa nào ạ?,Khoa Mắt,SYMPTOM,MEDIUM
Tôi cảm thấy zona thần kinh liên tục trong nhiều ngày nay.,Khoa Da Liễu,SYMPTOM,MEDIUM
Cho tôi hỏi tôi bị đau nhức trong tai với điếc đột ngột thì khám khoa nào ạ?,Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Tôi bị co giật kèm theo nhồi máu cơ tim, giờ người rất mệt, cấp cứu giúp tôi.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Tôi bị khó thở nhẹ, đồng thời dạo này còn hay bị nôn ra máu.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi vừa bị đau nhức trong tai vừa bị chảy mủ tai, mệt mỏi quá.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
Phòng khám nhi nằm ở tầng mấy vậy? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
Dạ cho em hỏi: tôi muốn đặt lịch khám trước thì làm thế nào?,FAQ,FAQ,NORMAL
"Mấy hôm nay tôi vừa bị ho ra máu vừa bị khó thở, mệt mỏi quá.",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Chào bác sĩ, dạo này tôi hay cảm thấy đau bụng quằn quại.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Tôi bị đau đầu dữ dội, mong bác sĩ tư vấn giúp.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Cho tôi hỏi, tôi bị nói đớ thì nên khám khoa nào ạ?",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Cho tôi hỏi, tôi bị tức ngực khi ho thì nên khám khoa nào ạ?",Khoa Hô Hấp,SYMPTOM,MEDIUM
Tôi muốn đặt lịch khám trước thì làm thế nào? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Bác sĩ ơi, tôi bị viêm loét dạ dày, thỉnh thoảng còn kèm theo nôn liên tục.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Tôi bị ho ra máu, mong bác sĩ tư vấn giúp.",Khoa Hô Hấp,SYMPTOM,MEDIUM
Cho tôi hỏi tôi bị đau nhức không đi lại được với trật khớp thì khám khoa nào ạ?,Khoa Xương Khớp,SYMPTOM,MEDIUM
Tự nhiên hôm nay tôi bị tăng huyết áp đột ngột và đau thắt ngực lan ra tay.,Khoa Tim Mạch,SYMPTOM,EMERGENCY
Cho tôi hỏi tôi bị đau nhức hốc mắt với chấn thương mắt thì khám khoa nào ạ?,Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ cho hỏi, bệnh viện có khám ngoài giờ hành chính không?",FAQ,FAQ,NORMAL
Dạ cho em hỏi: Lấy kết quả xét nghiệm máu mất bao lâu?,FAQ,FAQ,NORMAL
"Tôi bị đau thắt ngực lan ra tay kèm theo , giờ người rất mệt, cấp cứu giúp tôi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Tôi đang có triệu chứng mờ mắt, và tôi cũng cảm thấy chảy nước mắt.",Khoa Mắt,SYMPTOM,NORMAL
Tôi bị viêm loét da uống thuốc mãi không khỏi.,Khoa Da Liễu,SYMPTOM,MEDIUM
"Xin lỗi, Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?",FAQ,FAQ,NORMAL
"Cho tôi hỏi, tôi bị bé quấy khóc thì nên khám khoa nào ạ?",Khoa Nhi,SYMPTOM,NORMAL
"Admin cho mình hỏi Bệnh viện có làm việc thứ 7, chủ nhật không?",FAQ,FAQ,NORMAL
"Dạ bác sĩ, em đang bị ra khí hư bất thường thì phải làm sao ạ?",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy chảy mủ tai, có lúc còn bị điếc đột ngột nữa.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ cho hỏi, phòng khám nhi nằm ở tầng mấy vậy?",FAQ,FAQ,NORMAL
"Bác sĩ cho hỏi, Bệnh viện có làm việc thứ 7, chủ nhật không?",FAQ,FAQ,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy nổi mề đay toàn thân.",Khoa Da Liễu,SYMPTOM,MEDIUM
Giá chụp MRI ở bệnh viện là bao nhiêu? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
Cho tôi hỏi lịch khám của giáo sư A là khi nào?,FAQ,FAQ,NORMAL
